n07831146,n13052670,n02776631,n07930864,n07714571
n04548280,n03476684,n03075370,n02825657,n03961711
n02454379,n03598930,n02120079,n03956157,n03938244
n04201297,n04239074,n01440764,n03776460,n03777568
n02395406,n02099267,n02396427,n03598930,n03000247
n03598930,n01729322,n03485794,n03642806,n03733281
n03110669,n04487394,n03884397,n04536866,n03249569
n04553703,n03942813,n03014705,n04026417,n03938244
n03938244,n04033995,n01704323,n03291819,n03188531
n01917289,n01986214,n01729977,n02454379,n01944390
n04204347,n04336792,n03961711,n04111531,n04204238
n02777292,n03535780,n03888605,n04462240,n09835506
n03126707,n03095699,n03216828,n03933933,n03947888
n04553703,n04254120,n04493381,n04447861,n02808440
n02111277,n02112350,n02102040,n02102318,n02104365
n01582220,n03598930,n01560419,n03938244,n02843684
n02206856,n11939491,n02190166,n02219486,n02229544
n03124170,n04259630,n04548280,n02883205,n04355933
n04418357,n03857828,n01677366,n03733281,n03938244
n03938244,n02641379,n03041632,n01693334,n01689811
n07831146,n07930864,n04263257,n07718472,n04332243
n04347754,n03216828,n03947888,n04141975,n04065272
n07734744,n02319095,n13052670,n12998815,n01917289
n02219486,n04209239,n03598930,n04548362,n01775062
n04399382,n03476684,n02951585,n03887697,n03063689
n04332243,n03530642,n03775546,n07711569,n04263257
n03944341,n03970156,n04548280,n04270147,n07930864
n01775062,n01773549,n01773797,n04275548,n01774750
n07714571,n03992509,n03598930,n03995372,n03786901
n02089078,n02107312,n02107142,n02106550,n02087046
n02097209,n02097047,n02098105,n02097658,n02096177
n04525305,n02992529,n07930864,n02977058,n06596364
n04493381,n03970156,n04141975,n03982430,n04553703
n01669191,n01667778,n01667114,n03598930,n02454379
n02066245,n02071294,n04606251,n02536864,n04127249
n03141823,n03160309,n02951358,n04371430,n02536864
n04461696,n03478589,n02814533,n03384352,n03594945
n04371430,n02807133,n03141823,n03207941,n02837789
n07248320,n06596364,n02791270,n04548362,n03291819
n03598930,n03724870,n10565667,n06596364,n03980874
n01773157,n01773797,n01773549,n01775062,n02168699
n03223299,n04033995,n03291819,n04239074,n04550184
n07734744,n04476259,n03692522,n07930864,n03314780
n03594945,n03478589,n03445924,n03100240,n04392985
n02102480,n03404251,n02096294,n02100877,n02102318
n03000134,n03127925,n04590129,n03347037,n04417672
n03908618,n02951585,n03887697,n03476991,n03481172
n04335435,n03345487,n04392985,n02979186,n03769881
n02802426,n04540053,n03623198,n03255030,n04039381
n03724870,n07930864,n03950228,n01968897,n03916031
n02817516,n03884397,n02977058,n04429376,n03141823
n02102973,n02113799,n02113712,n02099429,n02102318
n03956157,n03220513,n03788195,n01440764,n03775546
n03627232,n03476684,n02999410,n03532672,n02910353
n02120505,n02114712,n02114855,n02114367,n02119022
n03598930,n04589890,n03938244,n03393912,n03160309
n03063689,n04380533,n04317175,n07930864,n03201208
n04458633,n02795169,n03871628,n04548362,n07248320
n03196217,n03347037,n04589890,n03197337,n04149813
n02963159,n04325704,n03000247,n04479046,n04525038
n02110341,n02109047,n03938244,n04033995,n03871628
n02105056,n02114855,n02106382,n03598930,n02097658
n09468604,n09193705,n03160309,n03000134,n04589890
n03452741,n02804610,n03721384,n02992211,n03372029
n01729322,n03658185,n01740131,n03598930,n04033995
n04380533,n03637318,n03887697,n04254120,n04522168
n07716358,n07718472,n07715103,n02536864,n03938244
n02190166,n04589890,n04467665,n03776460,n01776313
n02100583,n03803284,n02088466,n02099712,n02808440
n02123045,n02124075,n02123159,n04235860,n03938244
n04589890,n03160309,n04209239,n03000134,n04275548
n04004767,n03908618,n03492542,n03777754,n04344873
n03272562,n03895866,n03393912,n02917067,n04335435
n03891251,n03598930,n03899768,n03733281,n03445777
n03908618,n04118776,n03690938,n03584254,n03476684
n04532670,n03933933,n04311004,n03956157,n03160309
n01742172,n01744401,n01740131,n01729322,n01728572
n03028079,n04005630,n04435653,n03781244,n02980441
n02102177,n02101388,n02102318,n02102040,n03841143
n03089624,n04462240,n04200800,n03026506,n04116512
n03938244,n02606052,n04599235,n04325704,n04591157
n01833805,n01532829,n02206856,n01828970,n02776631
n04589890,n03347037,n03000134,n03775071,n03775546
n04428191,n03649909,n02971356,n02797295,n03089624
n02279972,n02190166,n03938244,n03530642,n04589890
n02123045,n02123159,n02124075,n02834397,n02909870
n04254120,n03916031,n03690938,n04376876,n01440764
n03000684,n03995372,n04517823,n03908714,n03481172
n01983481,n01985128,n01984695,n07579787,n07697313
n02808304,n02123045,n04493381,n07930864,n04596742
n07711569,n04596742,n04263257,n03133878,n07579787
n04162706,n04591157,n03630383,n03584829,n03775071
n02088632,n02100236,n02089867,n02092339,n02089973
n02112706,n02096177,n02104365,n02110627,n04399382
n03482405,n03938244,n03291819,n04033995,n04141975
n02112018,n02112350,n02114548,n02111889,n02120079
n02123597,n02124075,n01440764,n03776460,n03777568
n04423845,n01531178,n04589890,n02190166,n01532829
n01877812,n02326432,n02417914,n02087046,n02325366
n02910353,n06794110,n03000684,n10565667,n03995372
n04599235,n03160309,n02687172,n04254777,n03000247
n02859443,n04005630,n03028079,n02791270,n03781244
n03063599,n07930864,n04560804,n03950228,n07920052
n07718472,n07714571,n04033995,n07760859,n03690938
n03874599,n03075370,n03843555,n02909870,n02999410
n03777568,n04461696,n03478589,n02974003,n03100240
n04254680,n02108089,n02108422,n02110958,n02112706
n04275548,n02346627,n01872401,n07802026,n03134739
n02025239,n02233338,n01980166,n01986214,n02536864
n01484850,n01491361,n02640242,n02536864,n02074367
n04070727,n04590129,n02776631,n03887697,n04200800
n04517823,n04162706,n04376876,n03584829,n04591157
n02110341,n02109047,n04074963,n03803284,n03840681
n02091467,n02112350,n02105162,n02106662,n02110063
n04590129,n04435653,n03930313,n03776460,n03028079
n03000134,n04604644,n02494079,n02480495,n03075370
n04356056,n02966193,n04584207,n04355933,n04200800
n03733281,n03598930,n04423845,n03998194,n01704323
n04589890,n01693334,n01677366,n01688243,n01694178
n03000247,n03598930,n03141823,n03498962,n04141975
n02086646,n02086910,n02804414,n02102318,n02102040
n02096294,n02094258,n02085620,n02097658,n02093991
n03000134,n04589890,n03980874,n03220513,n03000247
n02089867,n02088364,n02089973,n02102177,n02108089
n04509417,n02835271,n03785016,n04482393,n03709823
n02860847,n09468604,n04366367,n04325704,n02841315
n04111531,n07684084,n02096051,n07753275,n07693725
n04456115,n03495258,n04005630,n04548280,n04429376
n09256479,n03000134,n02980441,n03733281,n03598930
n02966687,n03970156,n02892201,n03804744,n04208210
n03314780,n07749582,n07734744,n07747607,n03690938
n02776631,n02871525,n04200800,n07697537,n07695742
n03476684,n03908618,n04548280,n02233338,n04589890
n03271574,n02391049,n02504458,n01855672,n04423845
n03775071,n04325704,n04254777,n02883205,n03124170
n03938244,n04462240,n02927161,n03788195,n04026417
n07754684,n01917289,n07760859,n03461385,n03089624
n03804744,n01833805,n04376876,n04589890,n02177972
n03733281,n01917289,n04423845,n04259630,n03938244
n04517823,n03759954,n03942813,n03250847,n02777292
n03134739,n03804744,n01440764,n03775546,n03776460
n03720891,n07716906,n03134739,n03255030,n04409515
n04371430,n03710721,n03710637,n02837789,n04136333
n03938244,n03124170,n03291819,n03929660,n03657121
n03584829,n04209239,n04479046,n04517823,n15075141
n04209239,n04589890,n07930864,n04522168,n03775546
n01843065,n01833805,n01694178,n01828970,n02177972
n01729977,n02264363,n01749939,n04589890,n02236044
n03717622,n02892201,n03197337,n02910353,n02877765
n04141975,n03124043,n04429376,n04522168,n02699494
n02504458,n02963159,n01871265,n03938244,n03000247
n03598930,n02127052,n02123394,n02123159,n03938244
n03127747,n02782093,n03908714,n04254680,n04517823
n03938244,n03485794,n02808304,n03291819,n04548362
n03534580,n03980874,n03724870,n04399382,n03188531
n01872401,n01768244,n02346627,n02363005,n02454379
n02094258,n02096177,n02095570,n02097658,n02094114
n03196217,n03841143,n03291819,n04118776,n04332243
n03938244,n02105056,n02097130,n02104365,n02097298
n03982430,n03742115,n04344873,n03014705,n04493381
n02093256,n02093428,n02110958,n02105412,n02108915
n02277742,n02281406,n02280649,n02281787,n02808304
n02965783,n04152593,n04404412,n03782006,n04590129
n04465501,n04428191,n03496892,n04310018,n03649909
n03627232,n02231487,n03729826,n01740131,n04154565
n02795169,n04523525,n04033995,n02776631,n03207941
n02120505,n02112018,n02119789,n02119022,n02112350
n04590129,n15075141,n04023962,n06785654,n04049303
n03461385,n03089624,n02776631,n07753592,n07747607
n01980166,n01770393,n02948072,n02177972,n04127249
n04399382,n02486410,n02092339,n02869837,n02317335
n01943899,n03720891,n04423845,n03623198,n03871628
n03938244,n04026417,n03124170,n02910353,n04548362
n04456115,n04286575,n03347037,n04589890,n01943899
n04548280,n04548362,n02977058,n04209239,n02708093
n04252225,n03967562,n03467068,n03938244,n04033995
n10565667,n09256479,n04589890,n04606251,n04275548
n02268443,n02268853,n04141327,n04116512,n03476684
n02074367,n01484850,n01491361,n01632777,n02692877
n02098105,n02093991,n02095570,n02095889,n03781244
n04254777,n04325704,n02963159,n03775071,n04599235
n04153751,n03691459,n03657121,n03649909,n03187595
n07760859,n07745940,n07718747,n07714571,n07753275
n03938244,n04525038,n02219486,n09256479,n02231487
n04589890,n04590129,n03042490,n03788365,n03000134
n04590129,n03584829,n04328186,n03942813,n04517823
n04069434,n02979186,n03976467,n03657121,n04041544
n04200800,n04423845,n04443257,n04525305,n04356056
n01820546,n01537544,n03950228,n01818515,n07753113
n04548362,n03908618,n03291819,n04548280,n04026417
n07716906,n07718472,n07716358,n07717556,n12267677
n02422106,n02412080,n02422699,n02423022,n03109150
n02095570,n02095314,n02096051,n02093647,n02091244
n03598930,n06596364,n03047690,n04200800,n04536866
n04366367,n03447447,n03933933,n02999410,n04275548
n04070727,n04525305,n03742115,n02776631,n04141975
n04592741,n01484850,n01751748,n02808440,n03141823
n02102177,n02088238,n02086646,n02088364,n02101388
n03532672,n04517823,n03141823,n03649909,n02483362
n02701002,n03769881,n03594945,n04065272,n03478589
n02099712,n02099601,n02099849,n04554684,n02100583
n02667093,n03584829,n03724870,n04584207,n04229816
n03938244,n04344873,n04554684,n03131574,n04033995
n12144580,n04263257,n07579787,n07711569,n03690938
n03207941,n04554684,n04004767,n03924679,n03832673
n02398521,n02504013,n01871265,n02408429,n02113978
n04141327,n03476684,n04423845,n03481172,n03954731
n03887697,n02009912,n03980874,n03998194,n02692877
n01798484,n03000134,n04275548,n01797886,n03000247
n02113712,n02113799,n02113624,n02102318,n02105641
n01491361,n01494475,n01484850,n02640242,n01496331
n02168699,n03637318,n04589890,n03271574,n04033995
n02927161,n04462240,n03483316,n02787622,n04399382
n04065272,n02704792,n03776460,n02701002,n04554684
n02107142,n04479046,n02106662,n03000247,n02087046
n01773797,n01773157,n01773549,n01775062,n04275548
n13052670,n03598930,n07734744,n12985857,n13037406
n02091134,n02085620,n04597913,n02091032,n02115641
n03706229,n04579432,n03476684,n03271574,n04328186
n01560419,n01580077,n01534433,n01582220,n01833805
n03642806,n04004767,n04554684,n03832673,n04152593
n03089624,n04200800,n03598930,n03461385,n03938244
n04099969,n03899768,n03376595,n03141823,n03729826
n03134739,n03982430,n12267677,n03942813,n07742313
n04311004,n04589890,n04532670,n04005630,n04366367
n01631663,n01630670,n01693334,n07753592,n03991062
n02102318,n02086240,n02102040,n03724870,n02443114
n01631663,n01728920,n03666591,n01728572,n04423845
n03240683,n03126707,n01440764,n03776460,n03777568
n04584207,n03980874,n02883205,n04493381,n03598930
n01806567,n01807496,n01797886,n01558993,n01560419
n01749939,n01693334,n01677366,n01729977,n07754684
n04423845,n07718472,n01824575,n02231487,n03720891
n07248320,n03485794,n02966687,n02883205,n04550184
n04517823,n03584829,n04009552,n04179913,n03388183
n03041632,n04592741,n02808440,n04404412,n03782006
n02093428,n02093256,n02108422,n02108089,n02110958
n02110806,n02106030,n02110063,n02105855,n02085620
n02814533,n03770679,n02930766,n02974003,n03100240
n01773797,n01775062,n01773549,n04589890,n04275548
n03478589,n04389033,n04004767,n02704792,n03938244
n03956157,n02782093,n03220513,n03393912,n03127747
n03916031,n04522168,n03201208,n04423845,n03062245
n03899768,n04523525,n04099969,n04239074,n04040759
n03710721,n03710637,n02837789,n06596364,n03938244
n03742115,n04209239,n03938244,n03887697,n02808440
n12267677,n02233338,n01944390,n02319095,n07753113
n03775546,n04263257,n07930864,n03598930,n07613480
n02009229,n02009912,n02012849,n02006656,n02011460
n02256656,n02259212,n02169497,n02233338,n02229544
n03095699,n03216828,n04149813,n02894605,n04347754
n02097658,n02094433,n03938244,n02094258,n02124075
n02480495,n02481823,n02483708,n03598930,n02486410
n02027492,n02033041,n02028035,n04423845,n03388183
n02871525,n03924679,n03661043,n02791270,n03761084
n02807133,n04371430,n03188531,n04493381,n02909870
n04200800,n02930766,n04037443,n03444034,n03047690
n03690938,n02085620,n02441942,n02443114,n02808304
n03788365,n03141823,n04200800,n04033995,n04517823
n04589890,n01614925,n01819313,n04590129,n02883205
n02112018,n02123394,n03131574,n03938244,n04423845
n03255030,n04347754,n04208210,n04399382,n03529860
n04505470,n04264628,n02895154,n04429376,n04192698
n03598930,n04033995,n03938244,n04493381,n02951358
n03938244,n04456115,n03347037,n03724870,n02883205
n02101556,n02113712,n02102318,n02102480,n02113624
n02871525,n02403003,n03868242,n04553703,n02791270
n02093256,n02104365,n02093428,n02099712,n02480855
n03938244,n04033995,n04479046,n04200800,n04554684
n02128385,n02128925,n02128757,n02130308,n02127052
n04325704,n04209239,n04589890,n07248320,n04356056
n04258138,n03874293,n03220513,n04044716,n04592741
n03729826,n04116512,n02666196,n03871628,n03134739
n12144580,n01440764,n03871628,n02454379,n01664065
n02231487,n01775062,n04275548,n04127249,n02219486
n07932039,n04332243,n03920288,n04263257,n03775546
n04399382,n03938244,n04033995,n04026417,n03887697
n01843065,n01833805,n01828970,n01944390,n01739381
n03188531,n02804414,n03825788,n04162706,n02786058
n02098413,n02098105,n02086240,n02085936,n07715103
n04540053,n04005630,n04548280,n03535780,n03888605
n04548362,n04589890,n03761084,n04591157,n07248320
n04462240,n03089624,n04443257,n03461385,n02699494
n03018349,n03207941,n03347037,n03961711,n03220513
n04404412,n03782006,n04009552,n03180011,n04152593
n07730033,n07930864,n02319095,n07718747,n11939491
n02910353,n04579432,n03676483,n03666591,n03388183
n04275548,n03733281,n01773549,n01775062,n02643566
n03478589,n03777568,n03649909,n04467665,n04428191
n03627232,n02999410,n03000247,n02910353,n03532672
n02236044,n02226429,n03729826,n02229544,n03871628
n03720891,n02007558,n07836838,n07749582,n02006656
n03598930,n04149813,n03661043,n06596364,n04443257
n03598930,n04127249,n03457902,n04589890,n03938244
n01829413,n03775071,n03775546,n03776460,n03777568
n02110185,n02110063,n02109961,n02111889,n02113023
n02102040,n02107683,n02106166,n02107574,n02107908
n03840681,n01440764,n03775071,n03775546,n03776460
n02018207,n02017213,n01855672,n01601694,n01847000
n01833805,n04548280,n04589890,n04590129,n04493381
n03902125,n02977058,n04442312,n04367480,n03761084
n03127747,n03424325,n03868863,n03379051,n03623198
n03443371,n04522168,n03970156,n03063689,n03201208
n02113978,n02123597,n02091032,n04265275,n02107312
n03793489,n03291819,n02783161,n04141975,n03483316
n02859443,n03899768,n03933933,n03216828,n03729826
n02097047,n02097209,n02094433,n02097130,n02097658
n04254680,n03717622,n04026417,n04033995,n03598930
n04596742,n03201208,n01734418,n07579787,n01740131
n03887697,n07880968,n04376876,n03476991,n03690938
n03598930,n03063599,n12144580,n03047690,n07720875
n07717556,n07749582,n07716906,n03793489,n03825788
n02807133,n04200800,n03461385,n04254680,n02441942
n03000134,n15075141,n03887697,n04589890,n03032252
n04532106,n03595614,n03617480,n02910353,n02791270
n04599235,n04033995,n02963159,n03131574,n03938244
n03627232,n07836838,n03065424,n02808304,n03692522
n02494079,n02493509,n02486261,n02493793,n02490219
n02091831,n02092339,n02091032,n02099601,n02099712
n02823750,n03443371,n07930864,n03637318,n07920052
n02909870,n15075141,n04493381,n04447861,n04554684
n02325366,n01855032,n02326432,n01980166,n01514859
n03089624,n03461385,n04462240,n04200800,n03047690
n03924679,n04004767,n03777754,n03180011,n04009552
n01980166,n03794056,n03594734,n02910353,n01986214
n04435653,n01440764,n03775071,n03775546,n03776460
n03649909,n04482393,n03804744,n03476684,n03532672
n03598930,n02107908,n03938244,n02093991,n02105412
n02110185,n02110063,n02109961,n02113023,n04235860
n02403003,n02412080,n02480855,n02410509,n02481823
n04501370,n03452741,n04515003,n03201208,n02791270
n03124170,n01734418,n02999410,n04259630,n01740131
n01532829,n01797886,n01807496,n01806567,n01537544
n02666196,n04344873,n03461385,n03376595,n03891251
n01770393,n01775062,n02233338,n01776313,n02226429
n03977966,n03770679,n03417042,n03763968,n02701002
n04152593,n04404412,n02977058,n03782006,n04070727
n04465501,n04428191,n03496892,n03967562,n03649909
n03255030,n02777292,n02802426,n03535780,n02791270
n02113799,n02113712,n02113624,n02105505,n02102318
