n03207743,n01514668,n03980874,n03998194,n04325704
n04523525,n03028079,n03781244,n03933933,n02699494
n04252225,n02930766,n03126707,n04461696,n03967562
n02033041,n02028035,n03775546,n03776460,n03777568
n01843065,n01833805,n01828970,n01824575,n03838899
n07720875,n09229709,n02782093,n02169497,n07716358
n02099712,n02099601,n02088364,n02088238,n02112137
n02939185,n03633091,n07860988,n07932039,n07590611
n02098413,n02086240,n02085936,n02097474,n02096437
n04296562,n03691459,n04532106,n04286575,n04509417
n03417042,n04204347,n04065272,n03538406,n03776460
n03457902,n01682714,n12267677,n01729977,n01749939
n02793495,n03028079,n02859443,n04417672,n02843684
n02111129,n02108422,n02109047,n02105162,n02111277
n02860847,n04252077,n01440764,n03775546,n03776460
n04209133,n01440764,n03775546,n03776460,n03777568
n02107574,n02107908,n02107683,n02108000,n02101006
n03658185,n03873416,n04141327,n04228054,n02951358
n02782093,n03598930,n03388043,n04507155,n03944341
n02814533,n02930766,n03770679,n03459775,n02974003
n01614925,n01440764,n03775071,n03775546,n03776460
n01484850,n01491361,n01494475,n02071294,n01440764
n01669191,n01667114,n01667778,n01944390,n02233338
n04525305,n03983396,n02971356,n03127925,n04243546
n04597913,n07860988,n03259280,n02939185,n03400231
n02442845,n02444819,n02361337,n02120079,n02129165
n02843684,n03721384,n03710193,n04049303,n03992509
n02259212,n02256656,n02264363,n01990800,n02233338
n04152593,n04208210,n02797295,n04127249,n03782006
n02415577,n02412080,n02417914,n01440764,n03775546
n04004767,n02977058,n03417042,n03337140,n03924679
n03630383,n04532106,n04023962,n02667093,n04209239
n02793495,n03697007,n03028079,n02859443,n04005630
n04592741,n04266014,n02690373,n02692877,n04552348
n02233338,n02219486,n01776313,n02190166,n02229544
n02777292,n03888605,n03535780,n03775071,n03775546
n01514859,n01514668,n01795545,n01616318,n02017213
n03127747,n03623198,n03929855,n03379051,n03483316
n04548362,n04026417,n03291819,n03709823,n03871628
n03947888,n03126707,n04366367,n04606251,n03933933
n03792782,n02835271,n04509417,n03127747,n03775071
n03445777,n01440764,n03775546,n03776460,n03777568
n04552348,n04592741,n02690373,n04008634,n02687172
n02165105,n01440764,n03775546,n03776460,n03777568
n02104365,n02105056,n02099267,n02105412,n02106166
n04033995,n03627232,n03188531,n04399382,n04557648
n02395406,n02396427,n01440764,n03775071,n03775546
n02129604,n02123159,n02128925,n02391049,n02110341
n09399592,n09246464,n09428293,n09332890,n09468604
n09229709,n01440764,n03775071,n03775546,n03776460
n06785654,n01440764,n03775071,n03775546,n03776460
n03045698,n03866082,n03534580,n04525038,n03404251
n04380533,n03637318,n01440764,n03775071,n03775546
n02835271,n04482393,n03599486,n03649909,n03967562
n07714571,n07715103,n03840681,n03775071,n03775546
n03467068,n03584254,n03692522,n04447861,n02843684
n02950826,n03697007,n04428191,n04465501,n03967562
n02259212,n02256656,n02264363,n02226429,n02233338
n04008634,n03773504,n04552348,n04376876,n03967562
n03958227,n04371774,n02909870,n03223299,n03026506
n04479046,n02817516,n02883205,n04350905,n03594734
n02167151,n02172182,n02165105,n02174001,n02168699
n01695060,n01677366,n01687978,n01692333,n01689811
n02091635,n02096051,n02095570,n02093754,n02095314
n07745940,n07768694,n07614500,n12620546,n07836838
n03958227,n04209133,n02869837,n04557648,n03724870
n02971356,n03127925,n03871628,n02840245,n03337140
n01537544,n01580077,n02017213,n01806567,n01985128
n03733131,n04346328,n03888257,n04458633,n02782093
n02028035,n02025239,n02033041,n02027492,n02037110
n02667093,n03045698,n03775071,n03775546,n03776460
n03617480,n10148035,n03877472,n03763968,n02977058
n02447366,n02443484,n02441942,n02443114,n02442845
n03938244,n02769748,n04532106,n04026417,n03188531
n06874185,n06794110,n01440764,n03775546,n03776460
n03461385,n04141327,n04462240,n03630383,n02927161
n01632458,n01629819,n01630670,n01440764,n03775546
n04067472,n02536864,n02879718,n09332890,n03355925
n02980441,n04606251,n09246464,n03743016,n02894605
n02264363,n02236044,n02226429,n07753113,n02229544
n09229709,n01440764,n03775071,n03775546,n03776460
n02708093,n04548280,n03706229,n04328186,n02794156
n03804744,n07734744,n03481172,n04153751,n04208210
n03042490,n09246464,n03775071,n03775546,n03776460
n03347037,n03998194,n04589890,n04476259,n03666591
n02120079,n02114548,n02111889,n02119022,n02119789
n02090721,n02093991,n02093754,n02098105,n02096051
n02092339,n02100583,n02099849,n02109047,n02090379
n03017168,n02825657,n02939185,n03249569,n03447721
n02099429,n02102973,n02113799,n02101006,n02099267
n03160309,n02894605,n09399592,n03216828,n02980441
n12267677,n01944390,n01770081,n03633091,n02177972
n03642806,n03179701,n03832673,n03180011,n03782006
n07614500,n07836838,n07613480,n02776631,n07579787
n02817516,n01440764,n03775546,n03776460,n03777568
n01770393,n01985128,n01978455,n01980166,n01440764
n01664065,n01667114,n01667778,n01669191,n01665541
n04417672,n07802026,n02793495,n02814860,n02795169
n04515003,n03452741,n01440764,n03775071,n03775546
n02091134,n02091244,n02093428,n02110806,n02093256
n02096177,n02090721,n02096437,n02094114,n02105505
n03496892,n04428191,n03967562,n04465501,n07802026
n02086646,n02101388,n02102177,n02086240,n02102040
n03838899,n02883205,n04536866,n03110669,n03494278
n03000684,n03995372,n04154565,n03532672,n01440764
n01692333,n03141823,n04141327,n04162706,n04111531
n04591157,n04350905,n02883205,n03775071,n03775546
n03649909,n03496892,n04465501,n03662601,n03967562
n03743016,n03042490,n04326547,n04346328,n03837869
n04579145,n03742115,n04591713,n02823428,n04560804
n02110063,n02091831,n02090622,n02093647,n02088094
n04040759,n04265275,n03775546,n03776460,n03777568
n02074367,n01440764,n03775546,n03776460,n03777568
n03100240,n03930630,n02974003,n03459775,n03670208
n04552348,n02690373,n02687172,n04592741,n04347754
n02916936,n03763968,n03146219,n01440764,n03775071
n03485407,n03908714,n04154565,n04372370,n02992529
n02489166,n02487347,n03670208,n03775546,n03776460
n04330267,n03602883,n03692522,n04019541,n04041544
n01677366,n01693334,n03776460,n03777568,n03777754
n02457408,n01622779,n02346627,n02490219,n01806567
n04507155,n02966193,n09332890,n09428293,n03216828
n04152593,n03782006,n04404412,n03180011,n04265275
n01491361,n01484850,n01496331,n02074367,n01498041
n01748264,n03775071,n03775546,n03776460,n03777568
n03530642,n01440764,n03775546,n03776460,n03777568
n03840681,n03041632,n03481172,n03775546,n03776460
n01768244,n04597913,n04372370,n01945685,n02256656
n02229544,n02226429,n02259212,n03841143,n03776460
n03832673,n03642806,n04264628,n03777754,n03085013
n02002556,n01440764,n03775546,n03776460,n03777568
n02786058,n04116512,n03598930,n04447861,n02877765
n01631663,n01630670,n01985128,n02233338,n01784675
n02669723,n03787032,n04515003,n03337140,n04548362
n03954731,n03481172,n03874599,n03532672,n03804744
n04462240,n03782006,n03461385,n06596364,n03598930
n03680355,n03124043,n03047690,n04200800,n04133789
n02013706,n01440764,n03775546,n03776460,n03777568
n03271574,n04380533,n04590129,n04404412,n04332243
n04357314,n03041632,n02786058,n04209133,n03958227
n02397096,n02398521,n02396427,n02395406,n02408429
n01697457,n01698640,n01692333,n01689811,n02033041
n02444819,n02442845,n01872401,n02441942,n01883070
n03661043,n02871525,n02870880,n03775546,n03776460
n02226429,n02177972,n01833805,n02229544,n04606251
n04141327,n03481172,n04597913,n04118776,n03954731
n02099267,n02099429,n02099712,n02111277,n02105056
n03950228,n04522168,n03443371,n04380533,n04560804
n13037406,n12985857,n13040303,n13052670,n07734744
n02108422,n02110958,n02108089,n04409515,n02099712
n04111531,n02927161,n03775071,n03775546,n03776460
n01728920,n01737021,n01734418,n01728572,n01748264
n02107312,n02087046,n02085620,n02105412,n02110806
n01644373,n01682714,n01693334,n01644900,n01641577
n02101388,n02102177,n02091244,n03776460,n03777568
n02795169,n04049303,n01440764,n03775071,n03775546
n02100877,n02099267,n02101006,n02099601,n02102177
n03792782,n03785016,n04509417,n04482393,n03127747
n02099712,n02108422,n02101556,n02111500,n02109047
n03908618,n02769748,n04026417,n04133789,n04120489
n02965783,n02108089,n04162706,n02107574,n02930766
n03649909,n04517823,n04336792,n03995372,n03584829
n04099969,n02971356,n03376595,n02788148,n03127925
n01742172,n01744401,n01740131,n01734418,n01729977
n02356798,n02325366,n02447366,n02120505,n01877812
n03670208,n03769881,n03770679,n03895866,n04335435
n03000247,n02895154,n03146219,n03047690,n04192698
n02106662,n02105162,n02093991,n02087394,n02096294
n03888605,n03535780,n02777292,n03775071,n03775546
n03937543,n03742115,n03690938,n04557648,n07932039
n04346328,n01440764,n03775071,n03775546,n03776460
n03976467,n03297495,n01440764,n03775546,n03776460
n03187595,n03902125,n01440764,n03775546,n03776460
n03970156,n04553703,n02791124,n04493381,n15075141
n03062245,n04560804,n01440764,n03775071,n03775546
n02807133,n03710637,n03710721,n04371430,n04204347
n04009552,n03976467,n04041544,n04265275,n02979186
n02447366,n02445715,n03126707,n02497673,n04606251
n02107574,n02108000,n02107908,n02089867,n02107142
n03970156,n04367480,n02906734,n03481172,n04208210
n03991062,n03457902,n03899768,n02791270,n04081281
n02098413,n02086240,n02097474,n02096437,n02085936
n04591713,n07892512,n04004767,n03876231,n02823428
n03529860,n03032252,n04009552,n04404412,n04418357
n03935335,n02107312,n04398044,n01440764,n03775071
n01531178,n01440764,n03775071,n03775546,n03776460
n02835271,n03792782,n04482393,n03930313,n04371774
n03787032,n02669723,n03876231,n04033901,n03775071
n02100735,n02102177,n02102040,n02101388,n02113799
n02085620,n02113978,n02107312,n02093256,n02087046
n02701002,n03769881,n03977966,n03796401,n03770679
n11939491,n04376876,n02280649,n03457902,n04049303
n01698640,n01697457,n02641379,n01440764,n03776460
n02219486,n02165456,n01978455,n01776313,n02233338
n11879895,n02281406,n02280649,n01531178,n01537544
n02101556,n01440764,n03775546,n03776460,n03777568
n07753592,n07754684,n07742313,n12267677,n03991062
n02443114,n02443484,n02441942,n02444819,n02137549
n07871810,n07579787,n01440764,n03775546,n03776460
n01914609,n02607072,n02321529,n09256479,n01917289
n02132136,n02133161,n01883070,n02134418,n01440764
n02095570,n02097658,n02097047,n02096051,n02095314
n07720875,n02909870,n07718472,n04332243,n07745940
n02259212,n02256656,n02264363,n02226429,n03777568
n01560419,n01601694,n01806567,n01592084,n01798484
n02510455,n02509815,n02500267,n01440764,n03787032
n04200800,n04462240,n02927161,n04550184,n03461385
n04254777,n04599235,n03775071,n02883205,n04399382
n01616318,n01614925,n01440764,n03775546,n03776460
n04026417,n03814906,n03938244,n04522168,n03532672
n02091134,n02100236,n02093428,n02109047,n02091032
n04356056,n04355933,n04162706,n04357314,n03127747
n09229709,n07615774,n07614500,n06359193,n03729826
n03160309,n03933933,n03899768,n03697007,n07802026
n04118776,n04116512,n03197337,n03494278,n03908618
n02165456,n02169497,n12620546,n01440764,n03776460
n03207941,n01440764,n03776460,n03777568,n03777754
n07831146,n07716906,n07579787,n07711569,n04081281
n04131690,n03063599,n04522168,n04579145,n04254120
n04136333,n03372029,n03884397,n01943899,n03494278
n02895154,n03146219,n03045698,n02892767,n03709823
n02002556,n02028035,n02002724,n02006656,n02037110
n04311174,n03874293,n03207941,n03249569,n03445924
n04243546,n01440764,n03775546,n03776460,n03777568
n13052670,n07734744,n01943899,n12985857,n01440764
n03146219,n02895154,n04596742,n04192698,n02948072
n03527444,n04086273,n04141327,n04548362,n04238763
n02090622,n02088094,n02100735,n02106030,n02437616
n04429376,n03998194,n02699494,n03877845,n04346328
n01667114,n01667778,n01665541,n01664065,n01669191
n01871265,n02504013,n02504458,n01440764,n03773504
n01608432,n01614925,n01616318,n01796340,n01795545
n03424325,n03868863,n01440764,n03776460,n03777568
n02111129,n02105162,n02106662,n02109525,n02090721
n02094114,n02094258,n02093991,n02095570,n02098105
n03706229,n03075370,n04125021,n02794156,n04041544
n04133789,n01748264,n03047690,n03680355,n04120489
n03259280,n03400231,n07590611,n04597913,n02939185
n09229709,n03602883,n04019541,n03976657,n09835506
n01776313,n01770393,n02177972,n02229544,n01980166
n03290653,n03529860,n04404412,n04590129,n03179701
n02128925,n02128385,n02130308,n02129604,n02123159
n02091467,n02110185,n02110063,n02109961,n02114367
n03000134,n02110341,n04604644,n02128757,n02128925
n01796340,n02655020,n02137549,n02138441,n03530642
n02342885,n01440764,n03775071,n03775546,n03776460
n02487347,n02486261,n02484975,n02486410,n02493509
n04310018,n01440764,n03775071,n03775546,n03776460
n02091635,n02102318,n02102177,n02100735,n02088094
n04328186,n02791270,n03197337,n02910353,n15075141
n04550184,n03016953,n04265275,n02870880,n03290653
n02264363,n01440764,n03775071,n03775546,n03776460
n03710193,n04141975,n03425413,n03843555,n02795169
n03272562,n03697007,n04532670,n03895866,n04252225
n03803284,n03000684,n02091134,n03874599,n03976657
n03764736,n02909870,n04560804,n04330267,n02939185
n02963159,n04325704,n04599235,n03775071,n02869837
n03874599,n03075370,n04553703,n04254120,n01440764
n02641379,n02514041,n02536864,n02640242,n01440764
n01984695,n01978455,n01978287,n01981276,n01985128
n02802426,n04540053,n02687172,n04606251,n02777292
n02346627,n01440764,n03775071,n03775546,n03776460
n03773504,n04008634,n01440764,n03775071,n03775546
n04483307,n04273569,n03344393,n02981792,n03873416
n02112137,n02112018,n02111889,n02112350,n02111500
n03498962,n03481172,n03041632,n03775546,n03776460
n04404412,n03782006,n04152593,n04589890,n03529860
n04591157,n04350905,n04479046,n03617480,n02669723
n02095314,n02096051,n02441942,n02095570,n02105641
n03461385,n04204347,n02776631,n04070727,n03630383
n04154565,n03388183,n02783161,n03658185,n03481172
n01537544,n01580077,n01806143,n02017213,n01985128
n03947888,n03216828,n04147183,n04347754,n03673027
n02106662,n02105162,n02091467,n02109961,n02105412
n03854065,n03065424,n02788148,n03017168,n03837869
n01484850,n02074367,n02077923,n02066245,n01494475
n02086079,n02086240,n01440764,n03775071,n03775546
n07714571,n07715103,n04326547,n07714990,n01440764
n01768244,n04153751,n03804744,n01955084,n01944390
n04070727,n03742115,n03207941,n03887697,n04554684
n03494278,n03666591,n02910353,n03838899,n03775071
n03584829,n01440764,n03775546,n03776460,n03777568
n03837869,n03903868,n04486054,n03355925,n04355338
n01945685,n01944390,n01985128,n01737021,n01440764
n03733281,n01440764,n03775546,n03776460,n03777568
n04429376,n03201208,n02699494,n03452741,n03877845
n02099601,n02094114,n02112137,n02093991,n02099849
n04554684,n03887697,n15075141,n03761084,n04447861
n04509417,n04366367,n04540053,n09193705,n03792782
n01943899,n01944390,n01945685,n12768682,n07734744
n07565083,n02892201,n06785654,n07248320,n03871628
n04515003,n03452741,n03854065,n03775071,n03775546
n03908618,n03777754,n07697537,n03494278,n02808440
n02948072,n04033995,n02971356,n03938244,n03877472
n03777568,n03599486,n03538406,n04428191,n04465501
n01776313,n01978455,n01986214,n01773549,n02799071
n02536864,n02641379,n02514041,n01440764,n03773504
n04442312,n04265275,n04372370,n04004767,n03666591
n03127747,n03623198,n03929855,n03868863,n03424325
n03445777,n03942813,n04131690,n04254120,n04398044
n04579432,n02783161,n02840245,n03814906,n02999410
n03063599,n07930864,n03950228,n04560804,n07920052
n02113978,n02397096,n01677366,n02396427,n03775546
n03787032,n02669723,n03188531,n01440764,n03775071
n01742172,n01740131,n01744401,n01981276,n01978287
n02487347,n02484975,n02486410,n02493509,n02486261
n04486054,n04366367,n03781244,n02825657,n03877845
n02113799,n02093859,n02113712,n02102973,n02113624
n04162706,n03670208,n03814639,n04325704,n04591157
n02085936,n02086079,n02328150,n02098413,n02364673
n02124075,n02127052,n02123159,n01882714,n02123045
n04517823,n04265275,n02100877,n04429376,n03124043
n07615774,n03876231,n04442312,n04116512,n03871628
n03223299,n03908714,n04597913,n03717622,n02823750
n02808304,n02804414,n04235860,n02834397,n03125729
n02037110,n02028035,n02025239,n03775546,n03776460
n04254120,n03916031,n03690938,n03908714,n03255030
n02490219,n02493509,n02483362,n02483708,n02484975
n07684084,n07871810,n07860988,n07880968,n07892512
n02094258,n02094114,n02096177,n02094433,n02096294
n03854065,n04005630,n03131574,n04501370,n04239074
n02174001,n02167151,n02172182,n02169497,n02168699
n07753275,n01820546,n07730033,n01440764,n03775546
n04033901,n03775071,n03775546,n03776460,n03777568
n02481823,n02480855,n02483708,n02480495,n02483362
n03977966,n02701002,n03594945,n03770679,n03769881
n03134739,n03445777,n07802026,n04409515,n03649909
n01560419,n01532829,n01558993,n01534433,n01828970
n04275548,n01773549,n01440764,n03775546,n03776460
n01667778,n01667114,n01669191,n01664065,n01978455
n01737021,n01749939,n01698640,n01641577,n01735189
n01806567,n01440764,n03775546,n03776460,n03777568
n04254680,n04540053,n03141823,n04456115,n09421951
n07613480,n07614500,n07836838,n07920052,n07932039
n01737021,n01751748,n01728920,n03658185,n01740131
n03761084,n03976467,n04125021,n02979186,n04330267
n07753592,n03461385,n07716358,n07747607,n07760859
n04461696,n03930630,n04252225,n04467665,n03777568
n04336792,n03417042,n03538406,n02701002,n04252225
n02102973,n02137549,n02096051,n02356798,n02120505
